id,summarized,text,root,length,emotion
hit:4144_conv:8289_uttr:1,0,I haven't made any friends since I moved out here.,make,12,lonely
hit:4145_conv:8291_uttr:1,1,My daughter snuck out of the house last night on a school night!,sneak,14,furious
hit:4146_conv:8292_uttr:1,0,I made a surprise visit to my grandma home.,make,10,surprised
hit:4146_conv:8293_uttr:1,0,Someone broke my window to my cat room and pushed in the screen.,break,14,angry
hit:4147_conv:8294_uttr:1,0,"I really think this year is going to end great, and be one for the record books.",think,19,hopeful
hit:4148_conv:8296_uttr:1,0,"Kids in my neighborhood put dog poop on my front stoop, how nasty.",put,15,disgusted
hit:4148_conv:8297_uttr:1,0,I always forget my password on websites,forget,7,disappointed
hit:4149_conv:8299_uttr:1,0,I lost my car keys and someone returned them to the bar.,lose,13,grateful
hit:4151_conv:8302_uttr:1,1,Feeling strange about payday.,feel,5,apprehensive
hit:4152_conv:8304_uttr:1,0,I got angry with my superior.,get,7,furious
hit:4153_conv:8307_uttr:1,0,I recently lost some weight.,lose,6,anticipating
hit:4155_conv:8310_uttr:1,1,I was really looking forward to our night out.,look,10,disappointed
hit:4160_conv:8321_uttr:1,0,"I got upset and blamed my daughter for something, only to find out it wasnt her fault.",get,20,guilty
hit:4161_conv:8322_uttr:1,0,I was missing my family back home.,miss,8,surprised
hit:4162_conv:8324_uttr:1,0,"I am disappointed by Nintendo, they announced a direct but only for one game, when they usually announce many new ones",announce,23,disappointed
hit:4162_conv:8325_uttr:1,0,They're buying everyone shakes today at work.,buy,9,surprised
hit:4164_conv:8328_uttr:1,0,"Good Morning, for my job I review candidates and the one I had recently was far and away the best one I have ever interviewed",review,26,impressed
hit:4164_conv:8329_uttr:1,0,"Old pokemon games make me nostalgic and emotional for some odd reason, they were a big part of my childhood",make,21,sentimental
hit:4166_conv:8333_uttr:1,0,One night my neighbor wrote to me and said he wanted to buy my house. :o,write,17,surprised
hit:4167_conv:8335_uttr:1,0,I ran a mile in under 6 minutes for the first time,run,12,proud
hit:4168_conv:8337_uttr:1,0,"I feel bad when i lie to my parents, even though I am an adult now",feel,17,guilty
hit:4170_conv:8340_uttr:1,0,I always thought android phones were trash.,think,8,impressed
hit:4171_conv:8342_uttr:1,0,"I used to love playing the old pokemon games, I still bust them out every once in awhile for a throwback",bust,22,nostalgic
hit:4171_conv:8343_uttr:1,0,I lose my confidence about my career slowly.,lose,9,disappointed
hit:4172_conv:8344_uttr:1,0,I won a trip to las vegas.,win,8,surprised
hit:4174_conv:8348_uttr:1,0,"I get annoyed by my job sometimes, but at the end of the day it pays my bills",annoy,19,annoyed
hit:4174_conv:8349_uttr:1,0,I remember when my Dad would play catch with me.,remember,11,nostalgic
hit:4175_conv:8350_uttr:1,1,I lost my temper the other day and said things I shouldnt have said.,lose,16,ashamed
hit:4177_conv:8355_uttr:1,0,I crashed my truck today.,crash,6,terrified
hit:4178_conv:8356_uttr:1,0,I just finished my college exam to see if I pass.,finish,12,afraid
hit:4178_conv:8357_uttr:1,0,"I am impressed by the idea of the Nintendo Switch, it seems really cool and seamless",seem,17,impressed
hit:4179_conv:8358_uttr:1,0,"I will never forget the feeling I felt on September 11th, 2001",forget,13,devastated
hit:4179_conv:8359_uttr:1,0,"I am trusting of my girlfriend, I did not think that was something that would happen for me",think,19,trusting
hit:4181_conv:8363_uttr:1,0,"The Haunted house by me is just terrifying, I could not walk in",terrify,14,afraid
hit:4182_conv:8364_uttr:1,0,I'm going skydiving tomorrow,go,5,terrified
hit:4182_conv:8365_uttr:1,0,I couldnt believe it when my son started walking at 5 months of age,believe,15,impressed
hit:4183_conv:8366_uttr:1,0,My friend died in a helicopter crash,die,7,devastated
hit:4183_conv:8367_uttr:1,0,I am really looking forward to eating dinner later.,look,10,anticipating
hit:4185_conv:8370_uttr:1,0,"I was susprised when my parents let me get my license the day I turned 16, that is not really like them",susprise,23,surprised
hit:4186_conv:8373_uttr:1,0,I was devasted when I didnt earn the promotion,devaste,10,angry
hit:4187_conv:8375_uttr:1,1,So i never win anything but yesterday I won in a lottery!!,win,14,excited
hit:4189_conv:8378_uttr:1,0,I get good feelings thinking about my childhood and all the friends I used to have,get,16,nostalgic
hit:4191_conv:8383_uttr:1,0,I forgot my lunch at home two days in a row.,forget,12,angry
hit:4192_conv:8384_uttr:1,0,My boyfriend surprise proposed to me on vacation with him!,propose,11,excited
hit:4194_conv:8388_uttr:1,0,The a/c in my house wasn't working this weekend.,work,13,grateful
hit:4195_conv:8391_uttr:1,0,I saw a stranger on the side of the road who needed a ride.,see,15,apprehensive
hit:4196_conv:8392_uttr:1,0,i felt all alone the other day when my dog ran away,feel,12,lonely
hit:4197_conv:8395_uttr:1,0,My boyfriend told me that he thought the girl that works at the gas station is cute.,tell,18,jealous
hit:4199_conv:8399_uttr:1,0,i felt bad when i couldnt get the gift my daughter wanted for her birthday,feel,16,ashamed
hit:4201_conv:8403_uttr:1,0,i was irked when i saw my cousin coming inside the house,irk,12,annoyed
hit:4203_conv:8407_uttr:1,0,My sister graduated with an MBA.,graduate,7,impressed
hit:4210_conv:8421_uttr:1,0,I make sure to make my wife dinner every night.,make,11,caring
hit:4211_conv:8422_uttr:1,0,I saw my ex-girlfriend on a date with my best friend.,see,14,devastated
hit:4217_conv:8435_uttr:1,0,I asked a girl on a date and got turned down last night.,ask,14,embarrassed
hit:4220_conv:8440_uttr:1,0,My wife threw me a big birthday party without me knowing.,throw,12,surprised
hit:4221_conv:8442_uttr:1,0,I stepped in gum someone spit on the sidewalk.,step,10,disgusted
hit:4222_conv:8444_uttr:1,0,I accidentally tripped while walking into a restaurant and there was a bunch of people around.,trip,17,embarrassed
hit:4224_conv:8449_uttr:1,1,Ive got a big interview on Friday.,get,9,anxious
hit:4225_conv:8450_uttr:1,0,I keep my dads necklace close to me as much as possible.,keep,13,sentimental
hit:4226_conv:8452_uttr:1,0,I lost my job.,lose,5,sad
hit:4227_conv:8454_uttr:1,0,I pray for better days.,pray,6,hopeful
hit:4227_conv:8455_uttr:1,0,A man poured a beer on me at a bar.,pour,11,angry
hit:4228_conv:8457_uttr:1,0,My friend went on a 4 week trip around the world for his company,go,14,impressed
hit:4229_conv:8458_uttr:1,0,I called out a repairman to fix my a/c today.,call,13,disappointed
hit:4232_conv:8465_uttr:1,1,I feel so bad for my husband.,feel,8,caring
hit:4233_conv:8467_uttr:1,0,My sister stole money from my wallet.,steal,8,disappointed
hit:4234_conv:8468_uttr:1,1,well I started my new job this week...,start,9,apprehensive
hit:4237_conv:8474_uttr:1,0,I was just sitting here thinking bout long long long ago...,sit,12,nostalgic
hit:4239_conv:8478_uttr:1,0,"One day, I was expecting to get a call from someone later on that day but they never called me.",expect,22,trusting
hit:4240_conv:8480_uttr:1,0,I just got a raise at work.,get,8,joyful
hit:4243_conv:8487_uttr:1,1,Ran upon a horrible wreck going home yesterday.,ran,9,terrified
hit:4244_conv:8489_uttr:1,1,I met the nicest guy on Live Chat.,meet,9,excited
hit:4245_conv:8491_uttr:1,0,My boss fired me because i kept making him look bad.,fire,12,angry
hit:4246_conv:8493_uttr:1,0,My dog is coming home from doggy day care.,come,10,anticipating
hit:4247_conv:8495_uttr:1,0,I am hoping to sell my house soon and move near my cousing,hope,13,hopeful
hit:4249_conv:8499_uttr:1,0,I heard a loud bang outside my house recently and thought someone was trying to break in.,hear,18,terrified
hit:4250_conv:8500_uttr:1,0,I was walking down the hall at school and slipped and fell.,walk,13,embarrassed
hit:4250_conv:8501_uttr:1,1,I go to church every Sunday.,go,7,faithful
hit:4252_conv:8505_uttr:1,1,"Anytime I see an earthworm, I run away.",run,10,afraid
hit:4253_conv:8506_uttr:1,0,I wish I was smart like Albert Einstein was.,wish,10,jealous
hit:4253_conv:8507_uttr:1,0,I went on a walk yesterday and stepped in some dog poop.,go,13,disgusted
hit:4255_conv:8510_uttr:1,0,I go to church every sunday.,go,7,faithful
hit:4256_conv:8512_uttr:1,0,I drive my dads truck!,drive,6,sentimental
hit:4257_conv:8514_uttr:1,0,My new car was robbed last week during the night.,rob,11,devastated
hit:4257_conv:8515_uttr:1,1,I just got promoted to be a supervisor at my job.,promote,12,grateful
hit:4258_conv:8516_uttr:1,0,I miss living in the Caribbean.,miss,7,nostalgic
hit:4259_conv:8518_uttr:1,0,I won a scratch off ticket last week!,win,9,surprised
hit:4259_conv:8519_uttr:1,1,I just found out my brother had to get checked into rehab!,find,13,sad
hit:4262_conv:8524_uttr:1,1,I recently ran by an ad online for this online swimsuit store.,run,13,apprehensive
hit:4263_conv:8527_uttr:1,1,Poor little turtles keep across the highway and getting killed.,keep,11,proud
hit:4265_conv:8530_uttr:1,0,I wake up every morning and go to work.,wake,10,content
hit:4266_conv:8533_uttr:1,0,We went camping after getting all the supplies.,go,9,prepared
hit:4267_conv:8534_uttr:1,0,I'm moving next week and i'm unsure about everything.,move,12,anxious
hit:4269_conv:8539_uttr:1,1,I saw Henry Winkler at the airport the other day!,see,11,surprised
hit:4270_conv:8540_uttr:1,0,My boyfriend is always talking on the phone when we are hanging out.,talk,14,jealous
hit:4270_conv:8541_uttr:1,0,My tree died a few weeks ago.,die,8,sad
hit:4271_conv:8543_uttr:1,0,I sold dirty underwear as new!,sell,7,ashamed
hit:4272_conv:8544_uttr:1,1,"I was riding the train today, and some guy just had an open wound, practically gushing blood.",ride,20,disgusted
hit:4272_conv:8545_uttr:1,0,I learned about Neurofeedback today.,learn,6,content
hit:4273_conv:8546_uttr:1,0,I was looking through old photographs of when my children were young.,look,13,nostalgic
hit:4274_conv:8549_uttr:1,0,My dog ate my shoes!,eat,6,furious
hit:4275_conv:8550_uttr:1,0,I don't want to go back to school.,want,10,anxious
hit:4276_conv:8553_uttr:1,0,I got a free gift card from work!,get,9,joyful
hit:4277_conv:8554_uttr:1,0,All my friends have went away to college.,go,9,lonely
hit:4278_conv:8557_uttr:1,1,My friend recommended me a restaurant.,recommend,7,disappointed
hit:4280_conv:8560_uttr:1,1,"Watching someone stream an old video game on Twitch, one that I used to play.",watch,17,nostalgic
hit:4281_conv:8562_uttr:1,1,My family has shunned me for terrible choices I made in the past.,shun,14,lonely
hit:4282_conv:8564_uttr:1,0,So I went into my fridge and way in the back I found a container that had be in there for quite sometime.,go,24,disgusted
hit:4283_conv:8566_uttr:1,0,I really wish I score big with this lottery ticket I bought.,wish,13,hopeful
hit:4284_conv:8569_uttr:1,0,i went out to my garden and found my tomato plants had blossom end rot,go,15,disappointed
hit:4286_conv:8573_uttr:1,0,"My boss is announcing who is being promoted tomorrow in the open position, and I just know it's me.",announce,22,confident
hit:4287_conv:8574_uttr:1,0,"My younger sister is getting married before I am, I can't believe it.",believe,16,jealous
hit:4287_conv:8575_uttr:1,1,I'm going on a long train ride tomorrow!,go,10,excited
hit:4288_conv:8577_uttr:1,0,We took the kids fishing this weekend,take,7,joyful
hit:4289_conv:8579_uttr:1,0,I remember when I used to take the train to work.,remember,12,nostalgic
hit:4290_conv:8581_uttr:1,1,My entire family went to Europe for the summer.,go,10,lonely
hit:4292_conv:8584_uttr:1,0,We are going to disney world this year!,go,9,excited
hit:4292_conv:8585_uttr:1,0,Getting my bags packed for vacation!,get,7,prepared
hit:4293_conv:8586_uttr:1,0,The new movie theater is opening soon.,open,8,anticipating
hit:4293_conv:8587_uttr:1,0,I left my girlfriend because i was cheating on her.,leave,11,ashamed
hit:4294_conv:8588_uttr:1,1,Luckily the mechanic gave me a good deal.,give,9,grateful
hit:4294_conv:8589_uttr:1,0,I went fishing over the weekend and made a pretty sweet catch!,go,13,surprised
hit:4295_conv:8590_uttr:1,0,I went to the movies and let out a giant fart while I was walking past some people to my seat.,go,22,embarrassed
hit:4295_conv:8591_uttr:1,0,I was walking in the grocery store and i fell and slipped in some spilled milk.,walk,17,embarrassed
hit:4296_conv:8592_uttr:1,0,My best friend just bought a jet ski.,buy,9,jealous
hit:4297_conv:8595_uttr:1,0,Going to Florida in less than a month,go,8,afraid
hit:4299_conv:8598_uttr:1,0,"I rescued an abandoned dog the other day, and I ended up getting an award from the ASPCA.",rescue,20,proud
hit:4301_conv:8602_uttr:1,0,Someone threw a bunch of trash in my yard.,throw,10,angry
hit:4303_conv:8606_uttr:1,0,I don't think I should get on my flight in the morning.,think,14,apprehensive
hit:4305_conv:8610_uttr:1,0,I am feeling lonely but settled because things are peaceful.,feel,11,content
hit:4306_conv:8612_uttr:1,0,"My friend taught himself how to skate, and he just won his first competition.",teach,16,impressed
hit:4309_conv:8618_uttr:1,0,I am feeling happy I can afford what I need for the past few months.,feel,16,joyful
hit:4309_conv:8619_uttr:1,0,I was stuck home the other day with the flu.,stick,11,content
hit:4310_conv:8621_uttr:1,1,I went on a bike ride after work today.,go,10,content
hit:4311_conv:8623_uttr:1,0,My dog just passed away and he was the only friend I had.,pass,14,lonely
hit:4312_conv:8624_uttr:1,0,"I asked my mother where she left my drawing, she said she threw it out.",say,17,angry
hit:4312_conv:8625_uttr:1,0,I can not wait for my cruise during Thanksgiving.,wait,10,anticipating
hit:4313_conv:8627_uttr:1,0,Took my nephew fishing over the weekend,take,7,proud
hit:4314_conv:8629_uttr:1,1,I love my husband so much.,love,7,faithful
hit:4315_conv:8631_uttr:1,0,I can't believe that Robin Williams died.,believe,9,surprised
hit:4316_conv:8632_uttr:1,0,I am feeling more positive about the future today.,feel,10,hopeful
hit:4316_conv:8633_uttr:1,0,I went into work this morning and had an unexpected bonus sitting on my desk!,go,16,surprised
