id,summarized,text,root,length,emotion
ji4ll0,0,I hate myself every time!,hate,6,guilty
ji32ov,0,Finished my biggest program so far :),finish,7,proud
ji2tn7,0,I just locked myself out of my house.,lock,9,apprehensive
ji23h9,0,Thank you!,thank,3,grateful
jhzogs,1,"We live in crazy, difficult, extraordinary times.",live,10,surprised
jhz4p9,0,It hasn’t rained in California for over a year,rain,10,surprised
jhys7v,1,Yesterday we spent like 5 hours together.,spend,8,joyful
jhyi6h,0,I don’t mind being boring,mind,6,content
jhxq5h,1,Sure good things happen.,happen,5,hopeful
jhvwwb,0,I absolutely love classic anime,love,5,sentimental
jhutwz,0,God bless social media,bless,4,grateful
jhsuyl,0,I stayed up late reading!,stay,6,annoyed
jhsk61,0,Roadtripping the USA.,roadtrippe,4,excited
jhr9t7,0,Currently stuck in a disgusting public bathroom.,stick,8,disgusted
jhqwra,0,I'm going to gym for the first time,go,9,joyful
jhqsv7,0,I'm going to gym for the first time,go,9,joyful
jhp9ut,0,I can’t sleep because I’m just too excited,sleep,10,excited
jhmsc8,0,Living with someone who is mentally ill is draining,drain,9,sad
jhmp8v,1,Stay to home is getting depressing for singles.,get,9,sad
jhmkn3,0,My parents are kinda messed up...,mess,7,ashamed
jhmib0,0,I wish my parents believed in me.,wish,8,guilty
jhlapp,0,Making friends feels like a Catch 22,make,7,sad
jhl3on,0,Getting over a longterm relationship SUCKKKKKSSSS,get,6,excited
jhkpmp,0,I just need to talk to someone,need,7,anxious
jhkhbt,1,I never liked extravagant makeup.,like,6,jealous
jhk7rj,0,You’re loved because I love you.,love,8,caring
jhk1m3,0,Tell me something about your day or week.,tell,9,questioning
jhje20,0,My dad is going to visit me,go,7,sentimental
jhicfj,0,I talked to people today!!,talk,7,proud
jhi5ho,0,I am trying to take a test right now.,try,10,anxious
jhhb54,0,Looking for clothing advice,look,4,questioning
jhgubn,0,Given up smoking,give,3,excited
jhgnq5,0,I just won two medals!,win,6,proud
jhg6w1,1,Got my official layoff notice two days ago.,got,9,anticipating
jhg3gz,0,"Turning 40, freaking out",turn,5,angry
jhfcor,0,I cried in front of a brand new therapist today,cry,10,sad
jhddz0,0,My glasses is broken,break,4,embarrassed
jhcgk5,1,I could not stop smiling the whole time.,stop,9,joyful
jhb0kp,0,I just made the perfect cup of coffee,make,8,content
jhay0i,0,I won Employee of the Month today!,win,8,proud
jhaizg,0,I might have gotten a false negative COVID test,get,9,guilty
jha5a0,0,I'm trying to find a long-lost penpal,try,10,sentimental
jha3tk,0,Just started learning how credit cards work!,start,8,proud
jh9qu8,0,My new supervisor keeps praising me!,keep,7,proud
jh818t,0,I really want a best friend,want,6,caring
jh7wlc,0,Someone cooked for me :),cook,5,acknowledging
jh52ly,0,My nephew is coming for a visit,come,7,excited
jh4zay,0,Fight in the comments.,fight,5,encouraging
jh4t9t,0,Typing Really Fast,type,3,proud
jh4ld1,0,I hope to travel one day,hope,6,hopeful
jh3dlk,1,Frustrated today!,frustrate,3,angry
jh1ms5,0,I haven’t smoked weed in a year.,smoke,9,nostalgic
jh05pm,0,I wrote a song about my friend who's depressed,write,10,caring
jh02i1,0,I just saw the biggest spider...,see,7,terrified
jgzfkr,0,I just ate dinner but am thinking about breakfast,eat,9,content
jgzauj,1,I overcame all of that except child support.,overcome,9,proud
jgz9da,0,The job market seriously stinks,stink,5,disgusted
jgyz7e,0,I've picked out an engagement ring,pick,7,excited
jgx4o3,1,I think flowers are an underrated feel good tool,think,9,nostalgic
jgwcyb,0,No longer suffering from extreme FOMO,suffer,6,sad
jgw8ei,0,I wonder what my life would have been like...,wonder,10,suggesting
jgw7ai,0,I have never felt this lucky before,feel,7,grateful
jgv1z1,0,My cat finally likes me after 8 years,like,8,joyful
jgtbr5,0,Thinking about that girl 5 years ago,think,7,sentimental
jgtb8u,1,They got so much prettier!,get,6,acknowledging
jgt8yu,0,My account just turned 12,turn,5,surprised
jgt0yy,0,I’m bored,be,3,sad
jgs22j,0,I love listening to old school music,love,7,sentimental
jgrzjy,0,i met someone really nice a few days ago,meet,9,excited
jgrlmk,1,If you're interested send me a private message!,send,10,questioning
jgrdky,0,I haven't smoked weed in about 7 months,smoke,9,neutral
jgqwvc,1,I work out every day.,work,6,confident
jgo8ai,0,I love her so much,love,5,caring
jgnwke,0,"I need help with my exam, please",need,8,trusting
jgnrqj,0,Talking to strangers online is exhausting,exhaust,6,annoyed
jgm7z0,1,Feeling isolated and had a heavy week...,feel,8,lonely
jgkn8i,1,So I love to collect wifi networks.,love,8,jealous
jgivby,0,I’m not sure what to do,be,7,anxious
jghzg0,0,My girlfriend told me she loves me :),tell,8,caring
jgg7qu,0,I passed my Electrical Apprenticeship aptitude test,pass,7,proud
jgg5dl,0,My cat is acting a bit weird lately,act,8,afraid
jgfw3b,0,I don't follow music,follow,5,jealous
jgeysh,0,I unsubscribed from r / memes just now.,unsubscribe,9,faithful
jgerja,0,i’m making a playlist for a girl i like,make,10,caring
jgdokp,0,My husband becomes a chatty Kathy around dinner time,become,9,annoyed
jgdev8,0,I have finally decided to quit gaming,decide,7,excited
jgd63a,1,Tell me everything!,tell,4,confident
jg8twc,0,Swallowing my pride today,swallow,4,proud
jg6zy3,1,I truly believe everything happens for a reason now.,believe,10,faithful
jg6ovn,1,I feel so cold and empty.,feel,7,lonely
jg6aiu,1,I finally finished physical therapy today!,finish,7,proud
jg4fyu,0,I voted for the first time today,vote,7,excited
jg21br,1,I also feel like Im cheaping out.,feel,9,embarrassed
jg11b2,0,My crush told me she dreamt about me,tell,8,sentimental
jg0tpl,1,My boss announced my bday during Zoom call.,announce,9,excited
jg0shk,0,I need to share this with someone,need,7,trusting
jg0cze,0,My Friend Called My Mom Hot,call,6,grateful
jfyhib,0,My husband is easily influenced & it annoys me,influence,9,annoyed
jfxe0p,0,I just placed an order for Taco Bell.,place,9,anticipating
jfxdt9,1,You can't always change people's minds.,change,9,trusting
jfxbz7,0,Finally sought help for my mental health!,seek,8,proud
jfx7lu,0,I realized I am bisexual.,realize,6,surprised
jfvrvz,0,I realised my brain corelated songs with irrelevant things.,realise,10,ashamed
jfv8ff,1,I really love lights.,love,5,jealous
jfv2vz,0,Finally finishing university,finish,3,proud
jftsny,0,I cried during my sleep tonight.,cry,7,sad
jftq39,1,Today I lost a child.,lose,6,devastated
jftg9a,1,Even the wether felt different.,feel,6,surprised
jfte3k,0,Come chat!,come,3,excited
jfsgjv,0,Sometimes I think my cat has a psychological disorder,think,9,afraid
jfs9nk,0,I really love mountains,love,4,jealous
jfs37g,1,Nuff said.,say,3,furious
jfqp6q,0,I got my first job!,get,6,proud
jfqfrs,0,I will anagram your username!,anagram,6,confident
jfqdvx,0,Passed my private investigator exam,pass,5,proud
jfpt0a,1,This includes overall attractions operations as well!,include,8,neutral
jfo2zz,1,Remember: mental health is real health!,remember,8,content
jfnr9b,0,Just Lost my Best Friend,lose,5,devastated
jfn39e,0,It’s my cake day!,’,6,excited
jfn0db,0,I wanna read some good news for once,read,8,hopeful
jfmvcq,0,I recently started getting really into classical music,start,8,sentimental
jfg1up,0,Strong Gut Feeling,feel,3,anxious
jfe9h8,0,I first really experienced the effect of Placebo.,experience,9,nostalgic
jfdk2p,1,I go down the rabbit hole every single time.,go,10,guilty
jfcegv,0,"I keep downsizing, and I honestly love it",keep,9,joyful
jf9tj1,0,I love my best friend.,love,6,caring
jf8ocj,0,Going to Optometrist by myself for first time.,go,9,lonely
jf8eux,0,I put toothpaste in my hair lol,put,7,annoyed
jf7yo3,0,Ask me anything about Russia,ask,5,questioning
jf76qb,0,Brothers friends gave me hope today,give,6,grateful
jf74hi,0,got a tattoo last weekend,get,5,excited
jf6e2w,0,A post searching for Traps.,search,6,suggesting
jf60vo,1,I quit my job today on a whim.,quit,9,devastated
jf5x4z,0,Just wanted to share some thoughts as I turn 20,want,10,sentimental
jf4z4t,0,I got my first subscriber on twitch today!,get,9,excited
jf4k3g,0,I got my dream job today!,get,7,excited
jf4jar,0,I let my crush control my mood,let,7,jealous
jf4253,0,Reading for leisure !,read,4,content
jf2lpt,1,Im kinda excited I noticed.,excite,7,excited
jf1z8f,1,Feels good man,feel,3,proud
jf1jle,0,I kinda miss the days before the internet,miss,8,nostalgic
jf139a,0,Apartment Complex Complaining About Water Under my Car,complain,8,annoyed
jezdl8,0,Wearing My Heels,wear,3,prepared
jewuem,0,Food/drink/smells bring back really specific memories,bring,10,nostalgic
jeumbf,0,I just want corona to end.,want,7,sad
jeukoe,0,I give more compliments to boys.,give,7,jealous
jeu9pu,0,I feel very lonely lately...,feel,6,lonely
jes69g,0,A man randomly texted me appreciating the memes I make,texte,10,grateful
jerhda,0,Getting new windows!,get,4,excited
jer77g,0,Gacha games messed my life up horribly,mess,7,angry
jer4z3,0,I need some positivity and happiness.,need,7,joyful
jeqmkt,0,Heartbreak truly truly sucks,suck,4,sad
jeqd65,1,tl;dr: iPhone 12 seems like a boring phone.,seem,10,acknowledging
jeq570,0,So Anyone who calls me now gets Rick Rolled.,get,10,angry
jemall,0,Today a girl blocked me right after seeing my face,block,10,furious
je2zzg,0,I got a job today!,get,6,excited
je0a29,1,help me feel less guilty :(,help,6,guilty
jdx4wp,0,Today a customer gave me free food,give,7,grateful
jdwkz3,1,Even started to colour again.,start,6,joyful
jdwcng,1,I feel completely broken down.,feel,6,devastated
jdvhga,0,Socks are keeping me awake,keep,5,annoyed
jdvgw7,0,Talk me out of going to Hawaii in December,talk,9,suggesting
jdvdg9,0,Thinking of a way to ask a girl out,think,9,hopeful
jdtdmw,0,I need a colorado weed dealer,need,6,confident
jdrzip,0,Trying to hang in there,try,5,hopeful
jdrvkf,1,Youtuber’s are seriously milking among us.,milk,8,disgusted
jdqdc8,0,I’ve lost all motivation,lose,5,sad
jdp3nc,0,Tempted to reach out to friends that I cut off,tempt,10,disappointed
jdo9sf,1,Cheating with google stock images.,cheat,6,guilty
jdmz2a,0,i hope i get that job.,hope,7,hopeful
jdmkn0,1,Like toms but low key those hurt my feet.,hurt,10,annoyed
jdkhfj,0,I need an excuse!,need,5,embarrassed
jdkfv1,0,Sometimes I ditch all my responsibilities,ditch,6,annoyed
jdjkyd,0,I need to get over this horrid anxiety,need,8,anxious
jdjd9o,0,I want some privacy.,want,5,trusting
jdh2ci,0,Help me find music like 'Valar Morghulis'.,help,10,suggesting
jdgst3,0,The Curse of Michael Myers deserves its poor reputation,deserve,9,guilty
jdgj58,0,Sometimes you’re the toxic person,be,6,guilty
jdf93a,1,NBC is sitting on an unproduced unwritten goldmine.,sit,9,angry
jdeu17,0,I need to make a decision,need,6,anticipating
jdej0g,1,Now I know how my socks vanish.,know,8,neutral
jde3il,1,I hope today's a great day though.,hope,9,encouraging
jdco7z,0,I've lost 4kg in less than two weeks,lose,10,confident
jd8fcq,1,Just got this from my boyfriend today...,get,8,excited
jd8c0r,0,Making the call,make,3,anticipating
jd7zdv,1,"Anyway, self reflective moment I guess.",guess,8,consoling
jd7v7q,0,My manager hit me with a pen today.,hit,9,furious
jd6dwf,0,"Recently, I've been crushing on a Starbucks girl",crush,10,jealous
jd69wx,0,Quitting my job Monday due to corruption,quit,7,angry
jd5yjb,0,My coworker said something I think is hilarious,say,8,annoyed
jd59nv,1,I fear to be alone Form my whole life.,fear,10,afraid
jd53v1,0,I just cried for the first time in years,cry,9,sad
jd3qzy,0,This pandemic is driving me crazy,drive,6,angry
jd39d8,1,I feel like I would still feel insecure though.,feel,10,confident
jd1spx,1,Let's say their parents are super controlling.,let,9,jealous
jd0zmh,0,Social gatherings give me anxiety in 2020.,give,8,apprehensive
jczl00,0,Just went through my first breakup.,go,7,sad
jcyyf7,0,Tell me about your favorite thing,tell,6,questioning
jcxgp4,1,My shoe won’t stop squeaking when I walk.,stop,10,annoyed
jcuupn,0,Just failed my driving test :(,fail,6,ashamed
jcu3u8,0,A girl called me cute yesterday,call,6,jealous
jctwbc,1,I wanna start a new hobby/skill.,start,9,confident
jctmc0,0,I feel more relaxed when not with my SO,feel,9,content
jcran1,0,Turns out I am handsome,turn,5,confident
jcr8zq,0,I want to migrate to canada,want,6,excited
jcpu0l,1,Most of my friends forgot my birthday.,forget,8,surprised
jcokjv,1,Maybe join a club or two!,join,7,suggesting
jcob5y,1,Keep me awake.,keep,4,annoyed
jco4ex,0,I got a job interview which is pretty positive,get,9,hopeful
jcnydz,0,I made my 1st omelet,make,5,content
jcnup2,1,Someone stole my cake!,steal,5,furious
jcnumi,0,I’m so grateful for my friends,be,7,grateful
jcnf3f,1,I make reaction videos on YouTube.,make,7,proud
jcn389,0,I made a sunny side up egg today!,make,9,proud
jcm9ph,0,Feel like I can't be good at anything.,feel,10,jealous
jcj49h,0,First time having surgery,have,4,anxious
jci1e7,0,Just realised something,realise,3,impressed
jchqmu,0,I love my life,love,4,joyful
jchnee,0,My teenage cousin wrote this.,write,6,sentimental
jchbpp,0,I'm crying right now..,cry,6,sad
jcgieo,0,I Published my Very first Ebook,publish,6,proud
jcg9lj,0,I think we under appreciate the Yee-Haw,think,9,impressed
jcg819,0,I’ve had enough,have,4,furious
jcdq4c,1,I broke 100k streaming milestone on Spotify.,break,8,proud
jccizg,0,I got a raise during a pandemic,get,7,surprised
jcbvfe,0,I freaking hate online university,freak,5,angry
jcbkm2,0,New hobby turned into a disaster.,turn,7,devastated
jcbcdi,0,House buying with anxiety,buy,4,afraid
jcakkh,0,Cherish The People That Can Make You Truly Laugh,cherish,9,grateful
jcajo6,0,"Hey guys, I'm getting married today.",marry,9,excited
jc94ai,0,My sister has been awarded a state schollarship!,award,9,proud
jc8q8t,0,Just wanted to say this for everyone,want,7,caring
jc7f0x,0,I bonded with a new friend tonight,bond,7,excited
jc6uin,0,Feeling Good!,feel,3,joyful
jc6hvm,0,Plz help,help,2,caring
jc5bda,0,Air purifier thinks I’m dirty and/or smelly,think,8,disgusted
jc429n,0,Amazon prime day is bugging me!,bug,7,annoyed
jc3ww4,1,I will wait.,wait,4,anticipating
jc2q1s,0,I just constructed a wooden TV stand all by myself,construct,10,prepared
jc2n13,0,Asked a girl out today.,ask,6,hopeful
jc25b7,1,Made a friend playing among us today.,make,8,joyful
jc23j5,1,Today I dialed 911 over a pretty trivial issue.,dial,10,guilty
jc0xop,0,I bought my first home of many today!,buy,9,excited
jc0aze,0,Just turned 21 and they didn't even card me,turn,10,furious
jc09hs,0,I just got my first job independently!!,get,9,proud
jc07v1,0,I'm starting to like my body how it is,start,10,content
jbymcx,1,As though someone is listening.,listen,6,trusting
jbyiqe,0,Smash therapy really does feel like legitimate therapy.,feel,9,agreeing
jbxx3d,0,It’s my Cake Day!,’,6,excited
jbxusr,0,I ignored my younger sister without knowing.,ignore,8,guilty
jbxe8n,1,Ask me a question you think is interesting.,ask,9,questioning
jbvpmx,0,Just tried boiled shrimp for the first time.,try,9,excited
jbvi1e,0,I just want to say good night to someone,want,9,wishing
jbvhwo,0,Lost my sense of smell and taste,lose,7,devastated
jbuz8a,0,I have given someone a wrong direction,give,7,guilty
jbuu7o,0,Just got my first ever flu shot,got,7,excited
jbuanl,1,My husband started going instead.,start,6,disappointed
jbu6ih,0,I finally realized how amazing music is,realize,7,impressed
jbu635,0,Wish I was as good looking as my dad,wish,9,jealous
jbsp1d,0,I miss being in the restaurant/bar business,miss,9,nostalgic
jbsk47,0,You know what they say about life...,know,8,consoling
jbsd30,0,I never tried taco bell,try,5,neutral
jbs9wt,0,I love Sesame Street.,love,5,joyful
jbs5p7,1,Tell me about your friends!,tell,6,questioning
jbrkgn,0,Lets chat about anything while I draw!,chat,8,suggesting
jbrb4q,0,I attended an adoption information session yesterday,attend,7,excited
jbr5vv,0,9 year old me saved some memories,save,7,sentimental
jbqocw,0,I really can't wait to be a mother,wait,9,anticipating
jblgo7,1,Almost all of my classmates use that shitty app.,use,10,furious
jbkn0b,0,Going on my first date in over a year.,go,10,excited
jbkfvb,0,I love my dog,love,4,caring
jbj5px,0,Love it when it rains,love,5,joyful
jbiwjo,1,I love writing notes & making cards.,love,8,sentimental
jbis34,0,My Baby Brother today just melted my heart,melt,8,grateful
jbgsqn,0,My boyfriend built me a computer!,build,7,proud
jbfb0u,1,I felt genuinely joyful.,feel,5,joyful
jbepcz,0,It’s my cake day!,’,6,excited
jbdzn9,0,I voted in my first ever election today!,vote,9,proud
jbdgwm,0,I wish I was in a group chat with friends,wish,10,jealous
jbd46w,0,I really like my headphones.,like,6,jealous
jbb5nn,0,I am thinking about going back to school,think,8,hopeful
jb9gwd,0,"Trying to learn spanish, i feel useless.",feel,9,embarrassed
jb91yw,0,If anyone needs help,need,4,questioning
jb91kp,0,coffee doesn't wake me,wake,5,annoyed
jb6voh,1,I feel absolutely nothing at all.,feel,7,content
jb3617,0,I can't wait to marry this girl.,wait,9,anticipating
jb2gha,0,Ugh I hate cooking sometimes,hate,5,annoyed
